,SIGNIFICANCE,RA,DEC,l,b,DES_FOOTPRINT,PS1_FOOTPRINT,DELVE_FOOTPRINT,DECALS_FOOTPRINT,EBV_FLAG,PMRA,PMDEC,RR_LYRAE,NSTARS,MAG_AVG,MAG_MAX
1265,10.39991474,342.6905839,-42.70741182,352.5619155,-61.00668893,FALSE,FALSE,TRUE,TRUE,FALSE,0.726613866,-4.040453133,FALSE,7,19.62746257,18.140268
1266,10.39777088,174.2519157,68.15869786,133.0484745,47.48094343,FALSE,TRUE,FALSE,TRUE,FALSE,-0.298934757,-0.045835184,FALSE,12,19.79298142,18.088112
1267,10.39715004,349.5089101,-12.13841159,62.75598367,-63.47103057,FALSE,TRUE,FALSE,TRUE,FALSE,0.425175806,-0.008686011,FALSE,6,18.92277333,18.052044
1268,10.39706898,351.4559524,6.864882942,88.46718901,-50.18940314,FALSE,TRUE,FALSE,TRUE,FALSE,1.33713054,-2.735777676,FALSE,6,19.51390283,18.421738
1269,10.39165211,167.9956249,36.925964,181.6828333,66.8484862,FALSE,TRUE,FALSE,TRUE,FALSE,0.469615986,-0.29670995,FALSE,5,19.9287666,19.006031
1270,10.39148808,62.38865235,7.358547943,184.5571618,-30.96385753,FALSE,TRUE,FALSE,FALSE,TRUE,0.002120756,-0.926024228,FALSE,29,19.06111959,16.618677
1271,10.39139271,178.0718904,39.57025195,163.8367096,72.51430687,FALSE,TRUE,FALSE,TRUE,FALSE,0.338006521,-0.016365142,FALSE,9,19.71204489,18.700527
1272,10.38868523,183.6803215,16.96946717,261.155975,76.7607105,FALSE,TRUE,FALSE,TRUE,FALSE,0.017138124,-0.155809971,FALSE,5,19.6011516,19.054714
1273,10.38806152,201.2254631,47.20049666,107.0087837,68.87972004,FALSE,TRUE,FALSE,TRUE,FALSE,-0.366370602,-0.183145531,FALSE,7,19.97159157,18.559067
1274,10.38650799,215.8787281,29.8440824,46.02321402,69.62077835,FALSE,TRUE,FALSE,TRUE,FALSE,-0.02750799,-0.025416923,FALSE,5,19.5366698,18.428568
1275,10.38588238,159.1082773,50.16851488,161.8593777,55.5024121,FALSE,TRUE,FALSE,TRUE,FALSE,-0.002321001,-0.159200553,FALSE,11,19.63696545,18.423199
1276,10.38482189,337.1468259,-16.62053446,43.08875033,-55.37257118,FALSE,TRUE,FALSE,FALSE,FALSE,0.492478374,-1.678901856,FALSE,5,18.3105566,17.127298
1277,10.38407707,173.9336042,54.29858934,144.8240722,59.49395851,FALSE,TRUE,FALSE,TRUE,FALSE,0.241222246,0.120539099,FALSE,10,20.0607548,18.687397
1278,10.38311577,184.893779,-23.3252934,293.5125194,38.9629812,FALSE,TRUE,TRUE,FALSE,FALSE,-2.724106628,-2.590589385,FALSE,17,19.57615382,16.404665
1279,10.38267899,225.870182,34.11175991,54.96339115,60.88310457,FALSE,TRUE,FALSE,TRUE,FALSE,0.070204564,-0.003401115,FALSE,9,19.22734589,18.216082
1280,10.38185596,215.08823,34.6369936,59.92692552,69.55441535,FALSE,TRUE,FALSE,TRUE,FALSE,-0.205441958,-0.28053657,FALSE,8,19.84848988,19.12822
1281,10.3772459,239.9526462,38.31202097,61.13152453,49.29788452,FALSE,TRUE,FALSE,TRUE,FALSE,-1.728866354,-1.685737781,FALSE,10,19.3707123,16.477306
1282,10.37723923,243.1700185,67.74875363,100.7153137,39.58718198,FALSE,TRUE,FALSE,TRUE,FALSE,-0.010488787,-0.005099728,FALSE,9,19.381002,17.794363
1283,10.37662411,212.2895741,56.96615995,103.4181606,57.11958464,FALSE,TRUE,FALSE,TRUE,FALSE,0.313494274,-0.144433736,FALSE,14,19.68753071,17.041988
1284,10.37657547,193.1939981,57.47658529,122.5759708,59.65074231,FALSE,TRUE,FALSE,TRUE,FALSE,0.080842781,0.043392964,FALSE,12,19.90117075,18.951662
1285,10.37442875,316.7054226,15.00114749,63.59716852,-21.14752007,FALSE,TRUE,FALSE,TRUE,FALSE,0.12777441,-0.521128696,TRUE,29,19.31981248,15.506599
1286,10.37338924,130.7887346,32.8538673,190.698109,36.69470961,FALSE,TRUE,FALSE,TRUE,FALSE,-0.162874476,-0.297773166,FALSE,14,19.17614907,18.14843
1288,10.37108326,145.9264298,42.90067573,177.7148011,49.07655402,FALSE,TRUE,FALSE,TRUE,FALSE,-0.209870124,-0.125951073,FALSE,14,19.85378964,18.42586
1289,10.37007618,231.8065455,37.65175436,60.77537098,55.74678742,FALSE,TRUE,FALSE,TRUE,FALSE,-0.028013605,-0.007389135,FALSE,13,19.85535946,18.464422
1290,10.36996555,196.1134533,-5.170734032,308.9793827,57.54810155,FALSE,TRUE,TRUE,TRUE,FALSE,-0.005978332,-0.032169137,FALSE,8,19.44509688,18.566095
1291,10.36629391,128.6018023,8.31389177,217.2484439,26.64203174,FALSE,TRUE,FALSE,TRUE,FALSE,-1.50985617,-0.537006232,FALSE,17,19.336434,16.02199
1292,10.36539841,231.815901,25.54433444,39.35359343,55.19021671,FALSE,TRUE,FALSE,TRUE,FALSE,-0.012602281,-0.033777059,FALSE,7,19.93358314,19.086079
1293,10.36423206,208.8001435,34.20880321,64.17106567,74.59486011,FALSE,TRUE,FALSE,TRUE,FALSE,-2.31112923,-2.556772,FALSE,5,19.3944304,16.861273
1294,10.36174488,213.0521339,35.73027068,64.52251912,70.7947317,FALSE,TRUE,FALSE,TRUE,FALSE,-0.285000473,-0.011154167,FALSE,7,20.03562971,19.066015
1295,10.36049557,154.205907,41.62823678,178.0859794,55.32759174,FALSE,TRUE,FALSE,TRUE,FALSE,-0.048207072,0.085101236,FALSE,31,19.86184581,18.728045
1296,10.35969448,191.3813814,34.83794373,131.8919684,82.18718582,FALSE,TRUE,FALSE,TRUE,FALSE,-0.061413271,-0.032710131,FALSE,7,20.02550643,19.05822
1298,10.35588455,189.32149,54.64852526,127.3457834,62.35827793,FALSE,TRUE,FALSE,TRUE,FALSE,-2.532504903,-2.388943056,FALSE,6,19.37497483,16.195438
1299,10.3552599,136.6907514,48.3038507,171.0380346,42.0726319,FALSE,TRUE,FALSE,TRUE,FALSE,-0.233886612,-0.184002289,FALSE,16,19.35430481,16.654213
1300,10.35227108,219.5843997,62.75512344,104.1334775,50.29144213,FALSE,TRUE,FALSE,TRUE,FALSE,0.269087459,-0.250424744,FALSE,7,20.10988371,19.45237
1301,10.35101318,161.0652322,44.82331812,169.6056128,59.08887721,FALSE,TRUE,FALSE,TRUE,FALSE,-0.06416055,0.027173301,FALSE,5,19.946465,19.267565
1302,10.35060215,158.3935442,50.68238422,161.4603751,54.85473637,FALSE,TRUE,FALSE,TRUE,FALSE,-0.489030392,-2.699550953,FALSE,5,19.4926646,18.205097
1303,10.34844398,193.4365377,36.34190507,120.0317858,80.77334587,FALSE,TRUE,FALSE,TRUE,FALSE,-1.286381405,-1.048780703,FALSE,6,20.63143917,19.925089
1304,10.34701252,172.1284867,39.55525417,171.8470954,68.77121317,FALSE,TRUE,FALSE,TRUE,FALSE,-0.143774799,0.094660016,FALSE,8,19.73320075,18.061352
1305,10.34677124,131.6258785,29.27684311,195.245429,36.62532034,FALSE,TRUE,FALSE,TRUE,FALSE,-1.494318946,-2.591160448,FALSE,6,18.94780067,17.364399
1306,10.3466053,8.786470694,11.60967582,116.5762447,-51.06090967,FALSE,TRUE,FALSE,TRUE,FALSE,2.302911014,-2.019707591,FALSE,5,20.1947054,19.697863
1307,10.34544468,59.22391722,-4.029060767,193.7362781,-40.14121792,FALSE,TRUE,FALSE,TRUE,FALSE,0.284856567,-0.178998206,FALSE,11,19.97076409,18.16266
1309,10.34329414,195.3218098,-8.101037943,307.1520185,54.68998491,FALSE,TRUE,TRUE,TRUE,FALSE,-1.475314342,-1.857000405,TRUE,11,19.53045591,17.314556
1310,10.34222031,2.435781079,7.603562583,105.2421309,-53.82997987,FALSE,TRUE,FALSE,TRUE,FALSE,1.065401717,-2.190348399,FALSE,5,19.8105522,18.738497
1313,10.34016323,209.1602189,25.84294111,31.58616466,75.36391621,FALSE,TRUE,FALSE,TRUE,FALSE,-0.092151254,-0.141928234,FALSE,6,19.27346383,18.20701
1314,10.33967495,204.7761103,38.03062811,83.37056699,75.20442056,FALSE,TRUE,FALSE,TRUE,FALSE,-0.080237421,0.078688359,FALSE,6,19.85361567,18.477081
1315,10.33891392,154.0620148,28.47299042,201.4472144,55.80343327,FALSE,TRUE,FALSE,TRUE,FALSE,-0.192268143,-0.416685109,FALSE,14,19.63916757,18.416431
1316,10.33869553,358.6703352,41.03219812,111.540393,-20.58073267,FALSE,TRUE,FALSE,FALSE,FALSE,-1.793068511,-1.676018731,FALSE,2114,19.381726,14.397802
1317,10.33859539,211.3236152,46.51280654,90.87684124,65.75289758,FALSE,TRUE,FALSE,TRUE,FALSE,-0.03919553,0.110892427,FALSE,8,19.89503888,18.624075
1318,10.33847046,159.6302565,63.1733155,144.6122389,47.97727345,FALSE,TRUE,FALSE,TRUE,FALSE,0.06129744,0.282926387,FALSE,9,19.73817567,19.262123
1320,10.33679485,215.6100236,24.65248198,31.14687173,69.41218345,FALSE,TRUE,FALSE,TRUE,FALSE,-0.033953452,0.043621749,FALSE,10,19.6890433,18.72284
1321,10.33660412,158.8779636,26.29718278,206.6330239,59.72674277,FALSE,TRUE,FALSE,TRUE,FALSE,-0.271978071,-0.077946195,FALSE,6,19.79134,18.695953
1322,10.33640957,160.1320026,73.06154244,134.9543394,40.86910063,FALSE,TRUE,FALSE,TRUE,FALSE,0.068091203,-0.040655599,FALSE,7,19.263793,18.167377
1323,10.33581161,170.952168,-7.016747617,267.9191227,49.80335774,FALSE,TRUE,TRUE,TRUE,FALSE,-2.188774474,-2.778254852,FALSE,12,19.78356475,18.180853
1324,10.33351517,178.3212829,0.930488637,272.4772672,60.3174532,FALSE,TRUE,FALSE,TRUE,FALSE,-2.33011858,-3.762764699,FALSE,7,19.69810857,17.502466
1326,10.33163261,178.6152115,36.42082349,171.8264023,74.76559809,FALSE,TRUE,FALSE,TRUE,FALSE,-0.28124243,0.175221769,FALSE,10,20.070455,19.36905
1328,10.33031559,21.03713411,14.40293356,134.7483308,-47.71691703,FALSE,TRUE,FALSE,TRUE,FALSE,-0.412833266,-0.062317186,FALSE,5,19.685861,17.703278
1329,10.33030891,181.358153,64.79471652,130.7935155,51.62558897,FALSE,TRUE,FALSE,TRUE,FALSE,0.004130158,-0.104417918,FALSE,8,19.30302125,18.436651
1330,10.32755661,176.1417331,51.03813651,146.3604425,62.93999054,FALSE,TRUE,FALSE,TRUE,FALSE,-0.935175863,-1.781631267,FALSE,7,19.92623429,17.56688
1331,10.32591248,35.15324733,-33.92778337,237.9167806,-69.67992104,FALSE,FALSE,TRUE,TRUE,FALSE,0.025348335,0.382193895,FALSE,10,19.8597767,18.983583
1332,10.32407761,219.6596275,53.2509531,93.05627345,57.20941507,FALSE,TRUE,FALSE,TRUE,FALSE,-0.168686519,0.06763459,FALSE,5,19.7978542,18.767008
1333,10.32181835,215.8687547,28.03958717,40.84034337,69.61586297,FALSE,TRUE,FALSE,TRUE,FALSE,-0.109285811,-0.198253043,FALSE,7,19.536094,18.426092
1334,10.32164383,151.7495114,65.58167309,145.0628331,43.8206792,FALSE,TRUE,FALSE,TRUE,FALSE,0.172713754,0.11115969,FALSE,5,19.1645428,17.53785
1335,10.31921101,109.3258926,35.14299608,182.8687416,20.14723601,FALSE,TRUE,FALSE,TRUE,FALSE,-0.089782186,-0.995115701,FALSE,5296,19.18460683,13.349916
1336,10.31868458,189.8269245,36.33110085,137.8079968,80.44416148,FALSE,TRUE,FALSE,TRUE,FALSE,0.063229742,-0.146377867,FALSE,10,19.6337169,18.051826
1337,10.31832409,348.1894496,-16.78338295,52.20434749,-64.95461478,FALSE,TRUE,FALSE,FALSE,FALSE,0.024935199,-0.190077167,FALSE,8,19.43365913,18.124994
1338,10.31764317,173.5539113,50.56820242,149.8226847,62.33666406,FALSE,TRUE,FALSE,TRUE,FALSE,-0.026917323,-0.018851118,FALSE,14,19.62506236,17.941404
1339,10.31762695,170.5331399,30.58014953,197.6043546,70.17740883,FALSE,TRUE,FALSE,TRUE,FALSE,0.065198899,-0.022309371,FALSE,9,19.31786189,16.983347
1340,10.31737804,196.8931883,50.26976164,116.4172283,66.6539053,FALSE,TRUE,FALSE,TRUE,FALSE,-0.522047452,0.221449709,FALSE,8,19.99171113,19.033604
1341,10.3166399,199.4026399,53.74594183,114.4113146,62.94719392,FALSE,TRUE,FALSE,TRUE,FALSE,0.072474264,0.104176219,FALSE,16,19.74819013,17.542562
1342,10.31616402,196.5389664,17.4235303,322.9929334,79.71736486,FALSE,TRUE,FALSE,TRUE,FALSE,-2.766735764,-2.026503333,FALSE,5,20.1622334,19.536974
1343,10.31527805,346.8116478,34.40186593,99.62110909,-23.71013461,FALSE,TRUE,FALSE,TRUE,FALSE,-2.498139273,-3.466984235,FALSE,37,19.20721897,16.31055
1344,10.3132925,204.7521292,40.92227001,90.58080695,73.08251211,FALSE,TRUE,FALSE,TRUE,FALSE,-0.035018444,-0.17065303,FALSE,14,19.743081,18.231466
1345,10.31312275,245.0927013,41.06304508,65.04351666,45.27627806,FALSE,TRUE,FALSE,TRUE,FALSE,-0.173623832,-0.070801461,FALSE,14,19.81156814,17.255068
1346,10.30963516,15.46715921,6.572953195,127.5927571,-56.20437079,FALSE,TRUE,FALSE,TRUE,FALSE,-0.244614853,-1.960788367,FALSE,5,19.8608456,18.64561
1347,10.3085804,211.3887086,46.50930198,90.79177189,65.72466051,FALSE,TRUE,FALSE,TRUE,FALSE,-0.003341021,0.116229409,FALSE,5,19.6799932,18.624075
1348,10.30845165,158.6572623,46.12342041,168.6360736,57.02056856,FALSE,TRUE,FALSE,TRUE,FALSE,0.051473316,-0.190996887,FALSE,6,19.55330683,18.457016
1349,10.30500507,206.5875964,44.54117774,94.19986929,69.3987119,FALSE,TRUE,FALSE,TRUE,FALSE,-1.808228377,-2.216771067,FALSE,9,19.49019744,17.079508
1351,10.30427837,222.6336033,36.9198478,61.72453433,63.06289474,FALSE,TRUE,FALSE,TRUE,FALSE,0.036412993,0.009275136,FALSE,12,19.79106258,18.674093
1353,10.30193138,174.8233331,52.36918814,146.1773679,61.38057616,FALSE,TRUE,FALSE,TRUE,FALSE,-1.121847232,-1.861976225,FALSE,6,19.52211717,17.179058
1354,10.30103683,114.7777634,42.30234396,176.7466809,26.28482017,FALSE,TRUE,FALSE,TRUE,FALSE,-0.201829704,-0.822231296,FALSE,1206,19.35531043,14.8509
1355,10.30084229,217.7647778,43.23399125,78.07099184,64.21759133,FALSE,TRUE,FALSE,TRUE,FALSE,0.176638301,0.055566093,FALSE,6,19.559261,18.761213
1356,10.30032063,176.7047785,65.20183402,133.5209583,50.57711977,FALSE,TRUE,FALSE,TRUE,FALSE,-0.123341705,0.102002958,FALSE,7,19.32127486,18.275076
1357,10.2997179,50.92517907,84.88465021,126.3572562,23.05990172,FALSE,TRUE,FALSE,FALSE,FALSE,-0.368531753,1.075313429,FALSE,541,19.4621992,15.469814
1359,10.29835224,75.90286432,-10.10772644,209.8462842,-28.50326201,FALSE,TRUE,FALSE,TRUE,FALSE,0.484945378,-0.386241006,FALSE,12,19.32722725,18.180063
1361,10.29627419,139.7774779,48.4604795,170.5079063,44.09176698,FALSE,TRUE,FALSE,TRUE,FALSE,-0.767107467,-2.958184676,FALSE,5,19.0642438,16.594984
1362,10.29491138,219.3057518,43.96758927,78.24249505,62.88436126,FALSE,TRUE,FALSE,TRUE,FALSE,0.146408213,-0.169395946,FALSE,8,20.20790575,19.850187
1363,10.2943716,233.2401492,33.15822792,52.8001474,54.78166559,FALSE,TRUE,FALSE,TRUE,FALSE,-0.932405393,-3.620170586,FALSE,7,19.81544657,16.944397
1364,10.29305267,142.9651871,60.91507207,153.2826796,42.62392414,FALSE,TRUE,FALSE,TRUE,FALSE,0.029765019,0.024521314,FALSE,8,19.2778375,18.568987
1365,10.29269791,192.4713991,51.05494008,123.5333587,66.07149954,FALSE,TRUE,FALSE,TRUE,FALSE,-0.129476901,-0.236757224,FALSE,8,20.03923,19.203867
1366,10.29178429,220.9877155,27.84051394,41.12905153,65.09088393,FALSE,TRUE,FALSE,TRUE,FALSE,-0.07267582,-0.154588159,FALSE,7,19.66812757,18.76001
1367,10.29026794,219.944789,19.91044302,22.52523502,64.19813086,FALSE,TRUE,FALSE,TRUE,FALSE,-3.442422738,-2.893946307,FALSE,9,19.62383544,18.745228
1368,10.29025269,166.5865987,49.66709,157.6287912,59.78171985,FALSE,TRUE,FALSE,TRUE,FALSE,-0.209343251,0.195728365,FALSE,9,19.79733022,17.93917
1369,10.28952503,200.8448202,29.59566596,54.14937917,82.55474039,FALSE,TRUE,FALSE,TRUE,FALSE,-0.314436937,-0.223214648,FALSE,6,19.67319317,18.756851
1371,10.28786945,237.5481295,55.88535496,87.53281272,47.08646816,FALSE,TRUE,FALSE,TRUE,FALSE,0.042499629,-0.000116938,FALSE,7,19.36453871,18.47122
1372,10.28776455,164.0013617,50.98261289,157.5559176,57.67164479,FALSE,TRUE,FALSE,TRUE,FALSE,-0.43419989,-0.57824809,FALSE,9,19.90137289,18.901398
1373,10.28583336,72.10651553,-10.51575803,208.4104423,-32.0501128,FALSE,TRUE,FALSE,TRUE,FALSE,-0.240032229,0.109894736,FALSE,32,19.59793897,17.220367
1374,10.28355503,193.0943572,36.18976927,121.7285149,80.93628776,FALSE,TRUE,FALSE,TRUE,FALSE,0.260387397,-0.13345194,FALSE,7,20.21956729,18.732927
1375,10.28347301,81.56534729,-7.364708885,209.8257528,-22.27102063,FALSE,TRUE,FALSE,FALSE,FALSE,0.058425382,0.306738324,FALSE,32,19.08695688,17.015705
1376,10.28225994,20.40232932,-33.22945616,257.8750711,-81.07559414,FALSE,FALSE,TRUE,TRUE,FALSE,0.063112446,0.223578533,FALSE,10,19.2107808,16.764374
1377,10.28188896,188.3923434,45.71952584,132.5827026,71.07242979,FALSE,TRUE,FALSE,TRUE,FALSE,0.007834584,0.074815501,FALSE,11,19.97892627,18.540462
1378,10.28180981,185.9463974,31.66885005,174.2604827,82.46049523,FALSE,TRUE,FALSE,TRUE,FALSE,-0.112801131,-0.147001747,FALSE,5,19.5222158,18.458576
1379,10.28147411,225.5959459,47.27606581,79.94145043,57.44755798,FALSE,TRUE,FALSE,TRUE,FALSE,-0.073274048,0.416747635,FALSE,5,19.6545576,18.82211
1380,10.28142738,160.3963953,54.1392231,155.3098394,54.04211916,FALSE,TRUE,FALSE,TRUE,FALSE,0.136278247,0.015375157,FALSE,11,19.63489591,18.568092
1381,10.27758408,338.5915504,22.44434125,85.83045988,-30.37761522,FALSE,TRUE,FALSE,TRUE,FALSE,-0.76742951,-3.807410695,FALSE,14,18.51621793,15.156892
1382,10.2765255,158.3629723,30.65453975,197.9391914,59.70969179,FALSE,TRUE,FALSE,TRUE,FALSE,-0.076358163,0.057124756,FALSE,8,19.66556575,18.412298
1383,10.2762413,21.13640097,8.090202422,136.9235339,-53.87971168,FALSE,TRUE,FALSE,TRUE,FALSE,-0.199842573,-0.098445282,FALSE,6,19.3149945,18.514969
1384,10.27558804,155.1510487,38.15887539,183.9653162,56.65341739,FALSE,TRUE,FALSE,TRUE,FALSE,0.161333981,-0.308825147,FALSE,6,19.621886,17.8018
1385,10.27261066,183.7547215,2.305167277,282.0329861,63.68937184,FALSE,TRUE,FALSE,TRUE,FALSE,-2.839930783,-2.258882334,FALSE,8,19.36068713,17.071674
1386,10.27235413,211.9484982,41.93971846,81.36237568,68.49241437,FALSE,TRUE,FALSE,TRUE,FALSE,-3.017558924,-3.221076336,FALSE,9,20.13456167,19.385582
1387,10.27209187,49.53835127,31.03820279,156.467094,-22.11474884,FALSE,TRUE,FALSE,FALSE,TRUE,-0.241750526,-0.812180674,FALSE,714,19.14328645,14.482038
1388,10.27170753,152.8164702,23.05074252,210.295541,53.65665944,FALSE,TRUE,FALSE,TRUE,FALSE,-0.140132325,-0.085019176,FALSE,6,19.167721,18.247107
1389,10.27161312,226.6497494,43.10249395,72.15429508,58.38820348,FALSE,TRUE,FALSE,TRUE,FALSE,-0.003710962,-0.082571244,FALSE,10,19.7037391,19.171593
1390,10.27153015,227.3407424,48.27887769,80.63700556,55.95274632,FALSE,TRUE,FALSE,TRUE,FALSE,0.072224207,-0.391773322,FALSE,13,20.01970815,19.220297
1391,10.27080631,181.1675464,48.99041061,142.2855144,66.34317928,FALSE,TRUE,FALSE,TRUE,FALSE,0.104420438,-0.094588627,FALSE,6,19.17063767,17.761328
1392,10.26941204,152.1521752,47.51273209,169.1047842,52.36678341,FALSE,TRUE,FALSE,TRUE,FALSE,0.110795037,-0.075361546,FALSE,8,20.08343138,18.949738
1393,10.26935863,205.5004047,23.79760387,19.45541323,78.11762542,FALSE,TRUE,FALSE,TRUE,FALSE,-1.99971151,-1.396734118,FALSE,5,20.430044,19.758614
1394,10.2679472,189.1220061,60.51732414,126.2653692,56.51406322,FALSE,TRUE,FALSE,TRUE,FALSE,-0.096712201,0.064272862,FALSE,5,19.146318,17.686737
1395,10.26782227,228.1615242,14.85248939,19.67775441,54.97979482,FALSE,TRUE,FALSE,TRUE,FALSE,-0.010587092,0.152329698,FALSE,7,19.577878,18.593893
1396,10.26486397,1.608496454,-12.62180275,84.73105386,-72.06918096,FALSE,TRUE,FALSE,TRUE,FALSE,-0.218706423,-0.343569606,FALSE,6,19.70449817,18.487333
1397,10.26460838,169.9918168,-7.181145947,266.799695,49.16588134,FALSE,TRUE,TRUE,TRUE,FALSE,0.061527761,-0.114665722,FALSE,8,19.38780462,18.514162
1398,10.26355839,191.0988983,-13.45895243,300.3015921,49.37682531,FALSE,TRUE,TRUE,FALSE,FALSE,-1.937247511,-1.65827663,FALSE,16,19.34484144,16.537024
1399,10.26199245,131.2883291,56.64960485,160.6957871,37.86647358,FALSE,TRUE,FALSE,TRUE,FALSE,0.405931227,-0.618669275,FALSE,12,19.05498525,14.337358
1400,10.26037884,208.0922773,43.69624189,90.30522281,69.36987768,FALSE,TRUE,FALSE,TRUE,FALSE,0.037245909,0.182334206,FALSE,8,19.89805975,18.575657
1401,10.25850487,153.7597971,37.95981506,184.5698138,55.5922576,FALSE,TRUE,FALSE,TRUE,FALSE,-1.422618123,-3.393189434,FALSE,6,20.044861,19.240187
1402,10.25718689,196.7415445,29.08358529,63.5633117,86.05716401,FALSE,TRUE,FALSE,TRUE,FALSE,0.132351901,0.034414237,FALSE,6,19.2016995,18.318623
1403,10.25618935,174.6925661,59.21985567,139.3094976,55.53750605,FALSE,TRUE,FALSE,TRUE,FALSE,0.022665407,0.07507455,FALSE,5,18.0493458,15.51722
1405,10.24937916,168.3892957,51.80201074,152.9811244,59.23418155,FALSE,TRUE,FALSE,TRUE,FALSE,0.265223947,0.6460099,FALSE,5,19.7257976,18.860233
1407,10.24854279,187.6596571,39.54281015,140.8280102,76.85389985,FALSE,TRUE,FALSE,TRUE,FALSE,-0.474156875,0.134257415,FALSE,10,19.5711333,18.12509
1408,10.24795055,192.0254271,-16.46060057,301.7719426,46.4036328,FALSE,TRUE,TRUE,FALSE,FALSE,-2.351193206,-1.99778831,FALSE,12,19.91477675,18.727291
1409,10.24772739,209.5205029,36.06621227,69.32755874,73.26657212,FALSE,TRUE,FALSE,TRUE,FALSE,0.025511447,-0.005142832,FALSE,11,19.54226073,18.22204
1410,10.24695683,196.4249762,88.26986377,122.8090951,28.8549861,FALSE,TRUE,FALSE,FALSE,FALSE,1.333333747,-1.241627007,FALSE,15,19.43071013,18.458496
1412,10.24390221,149.0492672,19.16364646,214.5670078,49.14281588,FALSE,TRUE,FALSE,TRUE,FALSE,-0.193345277,0.022098703,FALSE,5,19.8593328,19.341227
1413,10.24118423,159.9058356,51.45323736,159.4597186,55.2849882,FALSE,TRUE,FALSE,TRUE,FALSE,-0.133321908,0.161611546,FALSE,8,19.81614625,18.94829
1414,10.24108124,170.3698448,38.43712443,176.240521,68.05875331,FALSE,TRUE,FALSE,TRUE,FALSE,0.420844595,0.017406205,FALSE,8,19.93544338,19.013783
1415,10.24020195,138.0651835,44.52768339,176.0737882,43.27875628,FALSE,TRUE,FALSE,TRUE,FALSE,-0.018285016,0.306476284,FALSE,8,18.89190975,17.968378
1416,10.23949242,128.9060839,29.84397313,193.873321,34.46380405,FALSE,TRUE,FALSE,TRUE,FALSE,-0.202208117,-0.114860004,FALSE,13,19.53022777,18.069012
1417,10.23910999,202.0331794,44.44061337,102.2638335,71.18576694,FALSE,TRUE,FALSE,TRUE,FALSE,-0.070609223,-0.023512905,FALSE,7,18.97114729,17.95035
1418,10.23634052,211.7351565,19.57495377,13.36473531,71.1252651,FALSE,TRUE,FALSE,TRUE,FALSE,-0.25923499,-0.187316343,FALSE,11,19.71552664,18.544178
1419,10.23352051,169.102078,3.590562384,254.8340814,57.30177742,FALSE,TRUE,FALSE,TRUE,FALSE,-0.145215931,-2.708185158,FALSE,8,20.0086725,18.678234
1420,10.23161793,184.8053054,27.94827783,204.5281461,82.81278297,FALSE,TRUE,FALSE,TRUE,FALSE,0.135573643,-0.084027883,FALSE,13,19.59977085,17.898129
1421,10.23129749,166.988834,46.17276554,163.1011495,62.06752002,FALSE,TRUE,FALSE,TRUE,FALSE,0.086538525,-0.034340242,FALSE,9,19.82950056,19.0684
1422,10.23087502,151.8574724,-10.28422553,250.551447,35.4128463,FALSE,TRUE,TRUE,FALSE,FALSE,-1.728514227,-3.149067781,FALSE,7,19.44771857,17.336723
1423,10.22879696,48.87257019,20.52487007,162.8790296,-30.95219501,FALSE,TRUE,FALSE,FALSE,FALSE,0.229889744,-0.703676707,FALSE,11,19.09373927,16.5412
1424,10.22641277,154.024765,54.4289906,158.1221219,50.73023895,FALSE,TRUE,FALSE,TRUE,FALSE,0.163213348,-0.00779581,FALSE,16,19.455742,17.826548
1426,10.22556496,204.4940789,61.22387966,113.1837147,55.01482669,FALSE,TRUE,FALSE,TRUE,FALSE,0.48729338,-0.979178221,FALSE,7,20.66940757,20.382986
1427,10.22468948,169.1942269,51.92103885,152.1299845,59.50477052,FALSE,TRUE,FALSE,TRUE,FALSE,-0.132149499,-0.297016826,FALSE,8,19.503319,17.258753
1428,10.22424984,352.6322533,-34.35089047,5.376932085,-71.21807437,FALSE,FALSE,TRUE,FALSE,FALSE,-0.141227974,0.149215185,FALSE,13,19.84062077,18.532635
1429,10.21871567,183.121744,42.03215467,148.5432962,73.10407687,FALSE,TRUE,FALSE,TRUE,FALSE,-0.176457002,-0.082189672,FALSE,5,19.4843718,18.80114
1431,10.21521473,154.222201,63.89329397,146.086838,45.67382842,FALSE,TRUE,FALSE,TRUE,FALSE,-0.16785045,0.058386872,FALSE,6,19.86253317,19.307064
1432,10.21427727,184.812028,51.28286564,134.9302157,65.08894552,FALSE,TRUE,FALSE,TRUE,FALSE,0.120294157,-0.194952138,FALSE,6,20.12007817,19.486128
1433,10.21262455,209.8305879,47.07470872,93.66133883,66.01000974,FALSE,TRUE,FALSE,TRUE,FALSE,0.108646625,-0.167527382,FALSE,9,19.25789944,18.414907
1435,10.21041298,359.736232,-28.18921671,24.68283881,-78.33382737,FALSE,FALSE,FALSE,FALSE,FALSE,-0.103911449,-0.102963004,FALSE,7,19.57165157,19.014593
1436,10.20876026,333.1994186,-6.943236812,53.7486707,-47.32834183,FALSE,TRUE,FALSE,TRUE,FALSE,0.05448779,-2.774584391,FALSE,7,18.55331429,15.20134
1437,10.20754147,169.430811,60.26386674,142.1651945,53.22426233,FALSE,TRUE,FALSE,TRUE,FALSE,0.124901823,-0.049523466,FALSE,9,19.829671,19.06405
1438,10.2067976,195.5365611,31.25868474,94.0739882,85.25475181,FALSE,TRUE,FALSE,TRUE,FALSE,-0.061755021,-0.216679812,FALSE,5,19.679811,18.469566
